task_id,device_id,task_size_MB,energy_J,deadline_ms,priority,cpu_usage,memory_MB,buffer_size,network_latency_ms,target_server
1271,52,13.099759460928695,7.095522482774838,186,1,36.140454026561216,1000.195754481827,18,98.06500470216191,CLOUD1
1272,57,8.481399520308234,6.30514625090909,372,1,55.33173746833336,1020.6209511082496,35,42.92585641669133,CLOUD2
1273,26,5.6925338891676605,8.427851600853987,449,1,41.80528070313416,1462.372392518172,18,35.10262754606954,FOG1
1274,41,1.3647305744832652,5.400523743073014,265,1,15.922502992473087,787.7410668179168,46,44.754467195797865,CLOUD2
1275,35,5.260833474802395,4.900807277635917,398,1,39.029106391736406,771.0937700988807,6,16.000803019066005,CLOUD1
1276,63,4.375398203122238,7.195344211360536,413,2,42.64545624287447,1538.1601364922128,34,23.621855186932322,FOG1
1277,25,3.6072583627636168,3.1294744094039633,232,3,81.65608815292146,1582.079317089853,33,53.34570347010351,CLOUD2
1278,90,13.125965025337283,4.111966045778125,217,3,35.95605229170716,127.35766781235708,8,80.89048057642592,FOG1
1279,75,12.063941376698402,1.6399905089403037,331,2,40.33928958096543,373.20190409739274,42,88.26053556091134,FOG2
1280,38,8.892109488459583,2.491350881904009,87,3,72.63174149378676,504.8865441821116,20,87.26855292044301,FOG2
1281,2,27.914015924549737,8.84674375945962,212,2,70.71653209692784,768.040890639965,20,94.75133250026686,CLOUD2
1282,7,4.30558916845012,6.3846291472814,492,3,73.86282213187926,653.7513585207108,43,16.94829475892768,CLOUD1
1283,82,2.79451949959399,2.2585968340541305,191,2,86.30165920608033,1370.1880919377254,18,8.892177012443804,FOG1
1284,91,10.668325945261287,7.389657989254109,297,1,73.64459987158273,1673.4569442256204,27,15.044465714699202,FOG1
1285,34,2.2166222519145746,3.5926049076093136,480,3,42.60865625743128,464.96526647644595,48,62.07051406658286,CLOUD2
1286,91,3.7835177979145924,6.281901216666794,152,2,75.72068135184735,1169.6621151437018,5,57.83130364877458,FOG2
1287,17,2.543794006097965,6.252027208791342,248,2,50.693970567195066,798.8508770539684,7,68.7649559916797,FOG1
1288,43,0.7166096452497484,8.329981400165398,249,2,32.21712260148522,1060.9779625875176,22,40.253610839494215,FOG2
1289,59,17.573507476716685,3.9245404989990904,91,2,34.23336545048099,1279.4398993884483,34,42.20093656537412,FOG2
1290,51,2.9375452978624366,3.5195412256399305,484,3,27.907391085071865,1797.839655495821,43,56.82963353653384,CLOUD1
1291,54,6.406069203093229,0.0,196,1,21.599436625580275,465.3560688718334,13,12.510330775898229,FOG2
1292,24,0.44281380943388393,4.756453746613656,115,3,24.759232948292027,265.31251540651465,32,80.9878557829297,FOG2
1293,25,12.017734455317232,6.450659663968466,480,1,15.05424399630555,1291.7026461861697,24,92.67127706928093,FOG1
1294,71,4.013152342177647,6.723947670538947,242,2,81.0760691945909,848.8486126679903,16,41.79779406928158,CLOUD1
1295,52,13.65459826537765,7.504798759257517,347,1,84.48062477192985,409.51511725667825,14,75.25938058991866,CLOUD1
1296,70,5.317140431164452,5.579611483996787,87,2,56.94163139951164,322.465617974205,39,57.13929842630338,CLOUD2
1297,88,2.178520838610315,6.009562236478334,190,1,77.2391645286948,1161.9285950606566,7,27.420816461196253,CLOUD2
1298,33,7.198507324121972,5.136240881427229,155,2,24.68568821225177,670.8941296035716,44,11.44079003442821,CLOUD2
1299,49,1.39842189177903,6.414909671105802,477,1,82.13390601815881,1995.110121213358,12,28.36039651461572,CLOUD1
1300,29,5.8078174451608175,3.13151528580002,201,1,50.508924770440665,871.2115567283565,20,62.4660846912118,FOG2
1301,63,3.817077777634976,2.183070338169497,401,2,15.373199408444407,503.3445566538471,33,8.821828722478699,CLOUD1
1302,22,24.29959299477614,3.3425239811174343,463,1,21.305019559532816,1294.8131857228277,6,84.43811941883244,FOG2
1303,26,0.6286389394416614,5.427247435173314,375,1,34.71811686294537,564.0842904119631,40,97.17908839633652,CLOUD2
1304,28,11.8422708749142,2.399150668389505,87,1,13.484606428380115,1038.7634821392062,27,12.932681634597483,CLOUD2
1305,85,2.0181166009946607,3.733511680791624,146,2,34.743470241395485,1016.894749069914,13,28.436303418813026,FOG2
1306,49,3.842591634699311,3.7974114339296685,157,2,14.794434649511343,961.7594964599007,5,69.18519346720322,FOG2
1307,71,5.3702255834588595,6.563642421930912,168,1,28.882208415426014,1612.5628229121924,24,81.5776307253842,CLOUD2
1308,81,23.86130730330391,6.3201909210607585,200,1,31.253580468515327,511.5647027857494,10,37.86943871033118,FOG2
1309,84,2.77835068486256,5.140972184517834,123,2,89.54951810934351,1818.1838796338932,46,53.9476508810135,CLOUD1
1310,49,0.9574995929228668,5.902129763275114,106,2,28.843733901093156,1603.5469561057153,32,89.71714328147954,CLOUD2
1311,20,3.8373728224146886,5.941580887933941,415,3,29.134915915086424,732.9324920623151,9,41.51784248519263,CLOUD1
1312,86,1.1056958213505454,4.272760885734057,384,2,64.9431174686708,443.1447619322632,49,12.746135978938383,CLOUD2
1313,92,1.3765013267042479,3.9150013872245433,301,2,78.74859828131616,631.1165465628085,35,99.5149415800869,FOG1
1314,63,8.52965285217975,8.073372831244741,456,2,40.96443300816692,732.0088691272489,44,22.12661951900554,CLOUD1
1315,61,0.6283536763337612,0.021744390395352475,341,2,80.04944159525539,1158.1730207333887,12,9.634272671878339,FOG1
1316,49,0.3141933980402106,3.517393262125495,362,3,37.21136165982057,188.09952074593525,11,44.01209175458323,CLOUD2
1317,71,12.53212424632389,4.5924349571801875,304,2,25.761270369201547,1837.282346718901,36,16.539034522876037,CLOUD1
1318,1,4.4886400568210485,6.119902854638694,303,2,36.37110594621788,287.48222765611087,8,97.97967152045065,CLOUD1
1319,96,1.3396045521170925,7.271013052206383,434,2,58.74850991423939,630.6194487900661,10,41.17541632591495,CLOUD1
1320,13,2.9251073953603917,8.713463208376293,308,2,39.3714527449659,307.6461321106365,14,83.45205762636526,FOG2
1321,94,10.274639624304015,4.81657863425974,319,2,63.8315043191431,587.6783703987543,30,21.777512002922837,CLOUD1
1322,87,3.223239907392675,4.950528750620332,83,2,28.95487035379859,1691.580255356736,1,18.18740189126757,CLOUD1
1323,51,6.822490319396829,5.72522012123036,375,1,66.0794315191319,1268.8340416281603,12,66.68284735454918,FOG1
1324,56,1.297617144853567,3.937758123342156,374,2,37.795069059877335,531.9141276700133,5,91.38446290193434,CLOUD1
1325,83,8.86959231205032,2.6315254558882497,287,3,46.46946972815476,1756.3412066187416,14,15.880963221198584,FOG2
1326,62,3.7991094067974247,4.807499067471963,228,3,54.61961123543168,1621.352912515121,36,60.979126738167594,CLOUD1
1327,32,9.860922369905195,6.490744584003595,153,2,64.89800025487949,1531.9336364110031,17,13.06925168470857,FOG1
1328,30,16.52318703489058,4.514153107647038,78,1,29.097095347898694,1710.5021269328545,22,82.1554796811292,CLOUD1
1329,29,9.458390640997408,5.826870777436186,276,1,76.87564299286484,1277.3343948847987,31,91.38406178931174,CLOUD1
1330,49,3.5061841123770843,1.2623653742569276,281,2,67.74741998041918,1052.7309844013414,26,64.73545880632118,FOG1
1331,45,2.9536981630486276,5.036809246838917,353,3,28.727833521919955,810.4765497256399,13,70.39259474142158,CLOUD2
1332,93,3.9663564093079975,4.19310681857135,399,2,87.99796500823282,525.1516387746269,3,10.266464138142144,CLOUD1
1333,30,1.798691822079777,2.4497524890176297,384,1,63.183759282436675,1159.0821495291002,43,11.932832754177875,CLOUD2
1334,16,1.9988104724418718,6.314425007169694,166,3,46.194150917336444,1790.0354568567677,11,22.068702819308406,FOG1
1335,40,15.639441368178453,8.69129113854863,256,3,22.602186044281307,1228.5653990854175,5,31.01370439652834,FOG1
1336,19,4.856982707416934,6.979917851361771,449,2,52.657680184650516,1847.25303726921,38,77.18633109978612,CLOUD2
1337,18,5.726924824329735,7.1074980109568795,234,2,23.182070946169453,778.1430022270108,4,46.365778466225414,FOG2
1338,1,9.01523963174514,6.424954069233609,187,2,44.3593342958275,1420.7621478022456,32,12.43372024093617,FOG2
1339,78,8.907533424315355,6.292902899292439,452,2,42.69700181916151,1332.4643976790182,10,86.00128091704502,FOG1
1340,47,0.6975409491749633,1.401136128848968,372,3,67.59517154779681,1373.8243037192096,10,99.41353674481131,FOG2
1341,66,17.81061613906274,4.744098099856022,213,1,25.390654497939984,1325.579823257506,44,48.2274978069807,FOG2
1342,92,1.9519594103486964,6.017339533291735,437,2,75.74970838966766,521.1438823805219,18,53.61758052967929,FOG1
1343,94,12.839964201388607,6.062809562401735,124,2,36.09058616129326,372.822706737983,47,12.458396724091685,CLOUD1
1344,38,14.813569193489016,7.54341237853941,282,3,45.519090157502006,1959.3936868409114,23,41.38665593429328,CLOUD1
1345,51,12.54913648870927,2.935204700733642,466,3,71.7872780443074,186.06074480075227,18,40.32141418956107,CLOUD1
1346,63,8.650693506383881,6.214543230815398,333,3,60.031391977081185,988.6993253537136,35,96.75019373324797,FOG2
1347,4,0.1471675932686818,2.869917992014773,426,2,34.64202814415499,907.6526025695376,3,67.74099337022503,CLOUD2
1348,1,4.4687398162566785,4.57660082032188,304,3,40.89623396367048,784.0360206086449,1,79.30740022345753,FOG2
1349,8,9.284630887401518,4.876073985529449,58,2,34.462945119168815,1585.769321795748,17,17.19154480681848,CLOUD1
1350,29,4.901268228633917,6.725141828097903,252,2,57.58161338217257,1516.1655477937802,42,44.60805376555447,FOG1
1351,55,19.912833851872104,6.489906776800688,439,1,36.609962656547175,1819.9273547068867,6,23.197516219186916,FOG1
1352,3,3.693293533808335,5.240661175423278,428,3,68.05581558265126,851.4262997551522,11,86.71795293699311,FOG1
1353,32,3.47481324296178,0.6959249575585815,354,3,56.38297268669809,1171.9411030659735,14,19.475375649491053,FOG2
1354,10,3.0924310744702637,5.8896674659841075,140,1,21.65652893980072,1795.3833899500291,49,46.69276580527162,CLOUD2
1355,74,4.046367547287696,4.464647045922425,430,1,34.82148949439059,1988.3113194252303,28,10.096776766606638,CLOUD1
1356,83,8.151000676824673,7.783611783238201,381,3,27.71579535281246,1941.6592884941745,39,65.25795794904165,FOG1
1357,34,12.276348702100412,7.306987088680738,199,2,41.225057004118824,1463.903355410595,36,50.782851245037286,CLOUD1
1358,97,10.86391026665133,3.1239541861886844,409,3,51.27872689674905,372.13235983934123,11,52.30684338181059,CLOUD1
1359,87,16.487912982917095,6.164348477981171,225,1,50.541028582728785,144.05342240675054,41,14.653796506218749,FOG2
1360,55,21.708026895622968,6.2038212123208085,454,1,70.36189412506312,1667.9148771655896,40,53.82821259562154,FOG1
1361,92,16.93249191621189,6.0583671592338515,82,2,25.133749088136746,1697.7898465344683,4,58.559431624342785,FOG2
1362,32,0.19127166912757607,5.799162149491197,233,1,85.71782634379575,1518.085725700592,48,96.46980823434657,CLOUD1
1363,50,13.314954421185007,6.2603091729365,206,1,37.42760855057349,631.8546233985182,6,8.156154912123116,CLOUD1
1364,7,2.336985266211423,8.002971631147993,102,1,34.01990775329108,1315.6539332372006,38,92.6577929016985,CLOUD1
1365,93,1.4263330992234626,3.897239333546927,345,1,64.81428625441758,700.872039449021,19,50.55862350350054,FOG1
1366,8,10.174622137957726,3.1883807534857596,251,1,74.441330294645,956.231667591757,31,24.96087992164255,FOG1
1367,65,3.852848982930234,6.565430271011007,323,3,40.277741185092275,826.6266614629699,2,68.2268778803664,FOG1
1368,57,0.5881324942349241,1.2332758107376836,224,1,69.74775799151817,1835.9161649011057,43,54.11996063903117,CLOUD1
1369,67,1.4807055808409995,6.308047721125741,293,2,80.69887649088437,544.8989284133636,25,26.541726560824177,CLOUD1
1370,88,0.009298490456217981,5.953877937084094,318,3,71.3442932165566,1197.4607186901253,41,64.54855035437889,CLOUD2
1371,87,23.353523986325257,0.308994952775552,460,2,12.73571884566664,785.8649051643324,48,49.95991614256343,FOG1
1372,59,0.24926073277466637,3.727326680779269,495,2,76.18951290929505,1359.835112637029,11,70.45638874438559,CLOUD1
1373,72,2.3503367134825774,8.151949051215968,123,2,71.95847667634939,1172.6699682372025,46,70.4623081722923,CLOUD1
1374,54,5.3830436435075635,2.0856469385681202,145,3,63.543219052254884,1855.557594595287,40,49.917455306035905,CLOUD2
1375,67,4.409440987276467,5.425183229898857,410,3,70.80179352703227,293.06308823230506,45,42.125640037555954,CLOUD2
1376,51,24.273082710915762,2.9901894000124307,222,2,88.35403166655512,519.2175955378505,42,11.008202935566668,CLOUD1
1377,97,0.4112302496552147,3.5821073918764688,436,3,44.48903102546797,1556.061131279006,44,51.915426806280074,FOG1
1378,92,7.1787994469433505,8.832637640854678,455,2,15.377858796367825,800.6949958002025,21,28.095927763400667,FOG2
1379,8,11.409337271815136,5.246888691572279,204,1,46.87119757021733,414.9891938345754,3,10.058509139436886,FOG2
1380,34,26.83815844927011,6.033901377125846,232,3,13.714692431283835,1056.3103925662367,2,36.38612189155635,FOG2
1381,35,9.68561483089972,4.775070847146972,372,2,33.54003264707689,1339.0699170616338,11,13.309556779141484,FOG1
1382,96,16.283926029902595,1.9697333718047538,338,3,56.95038334374072,185.17075689164733,24,60.07547317821405,CLOUD1
1383,88,0.87438673189848,2.6301535862046777,307,1,34.7698314340925,654.0815897981449,24,52.848561147742274,FOG2
1384,78,4.876618392980462,7.356860651284465,124,2,64.83161967276308,1637.9028216224815,21,80.28075475262833,FOG2
1385,32,4.683204617337651,5.30578429669147,223,3,75.75890621485769,1088.464676559369,25,30.425186645728715,FOG1
1386,46,21.740882464427266,3.459423288087031,379,1,43.63513434236295,167.22050882930796,4,40.295261219650264,CLOUD1
1387,16,1.6413337467602713,4.9558963974862795,280,3,82.01103610344029,635.7069100219317,40,70.4502869206486,CLOUD1
1388,68,1.6474042146326717,6.323195926567897,296,3,16.387114508032017,1314.3672463609007,43,99.32972942199359,FOG1
1389,37,3.9832786376902596,5.908977695166626,210,3,77.20905313603598,478.78299219824703,47,90.89612695741319,FOG2
1390,54,0.5600548181586985,3.460421599568309,235,2,76.28585163514391,1672.0436718168871,23,54.4783653521304,CLOUD1
1391,85,2.0145305110891174,1.849393442125693,440,2,35.75951170614119,1385.494223458962,24,69.40499310732831,CLOUD1
1392,14,33.58414900269934,4.1859069135569085,192,3,33.8972149699692,995.6202158008069,21,55.53262102471802,FOG2
1393,95,5.589379125124442,7.218097271873414,331,2,34.40759849228101,1839.6851840268912,2,46.30652553092391,FOG1
1394,55,9.997245389756054,6.708753930214421,444,2,74.91149698755288,844.4214647568572,23,62.21828050613815,FOG2
1395,48,12.950333110594539,5.820806529850325,177,3,76.5322790088156,546.639480071762,15,41.71742640592922,CLOUD2
1396,82,4.572238903034096,4.658239177067777,215,2,36.37779670621341,1356.6656858007316,26,31.617893795400768,CLOUD1
1397,7,1.5926197374164133,3.966506475878765,76,3,57.40722779555695,1189.2608561932823,26,72.03902076616005,FOG1
1398,74,2.3140384406662973,4.69534319109128,295,1,21.114658355236358,736.9710117693278,28,87.83747422366615,FOG2
1399,7,3.758089464032117,6.563543328604242,184,1,47.50229906248177,752.9626665155566,26,32.36230907481161,FOG2
1400,33,10.10789397014215,7.020381224471523,434,2,89.90342806844306,856.5995864047934,45,72.15470368519428,FOG1
1401,23,5.07963970685428,4.476426470155465,251,2,22.707131816499746,653.1632782108016,2,46.231805350668814,CLOUD1
1402,85,0.06838023987757859,10.072462619055187,70,2,85.80501119680471,1449.4586720857526,35,33.698078532535156,FOG1
1403,19,7.410927901077434,5.184807551554113,128,1,75.94037775720062,1337.58096959729,32,64.0055429616028,CLOUD2
1404,19,25.448272662939154,4.306089100130197,207,3,87.7771720757016,937.4775398381461,30,94.2443739131946,FOG1
1405,36,16.717262259019368,7.951338877219102,143,2,24.36630084884264,855.9238839805506,46,38.41069072604163,CLOUD2
1406,29,17.44177870849456,0.9234069404754495,57,2,27.08147923546914,793.5974117834397,20,77.15053370707348,CLOUD1
1407,60,15.850283526122194,5.960067389130711,388,1,11.349374538788695,638.5898106452817,13,34.89631783534006,FOG2
1408,82,3.9116409522773603,4.854403214733407,308,2,67.97614503324844,262.82365999841284,27,81.36749621225277,CLOUD2
1409,2,14.489949296796375,7.896368639742716,104,1,61.52757547489485,609.588902492751,23,77.1985488174524,CLOUD2
1410,1,1.5450566027175352,6.209846717300383,448,1,24.24523506597857,710.2825625168236,16,77.7351133043838,FOG1
1411,47,10.721149074361296,5.278204339683317,85,2,73.29159724336576,1140.5996119041522,31,99.78226646018115,FOG1
1412,69,10.260178971652243,6.325267595093098,55,1,33.935640490538034,1570.1981672482946,12,18.349169321609374,FOG2
1413,20,0.2590238814078406,2.8888353757584957,426,1,20.79964554645081,851.8340751846602,33,41.939727146656004,CLOUD1
1414,11,15.510281349446212,6.933639668957718,91,2,43.80501320154785,1895.0381211189745,38,64.92715583254949,CLOUD2
1415,2,23.35605361683995,2.3108284859730577,99,1,17.277587874148487,1671.9649305382086,45,61.09516988213664,FOG2
1416,67,3.1117628399017647,5.7169947616287295,161,2,31.05949250185973,1971.1235109791157,32,79.1601430375903,CLOUD2
1417,87,16.733937989956363,5.071228682172049,195,1,39.706668674187696,1764.7857779788153,2,9.456410265858285,FOG2
1418,12,0.8600022132018135,1.4738908472571497,279,2,78.149133961132,1271.7793036878204,49,71.97986103355673,FOG1
1419,20,9.162103807550578,5.137884116192099,260,2,73.4038993034577,1237.110646851766,23,75.08377587912227,FOG1
1420,5,6.6484521700212165,5.563973503412597,355,1,45.42034286004946,346.09964083301236,32,10.804606015378074,CLOUD1
1421,37,7.89489666288531,3.690248052084418,79,3,67.966004620191,1472.5585728939786,15,56.17482393702706,FOG1
1422,38,26.064670360977196,2.975156002314784,344,3,55.4919708943204,1240.3930294260756,40,28.274306926462554,FOG2
1423,94,20.503896426248488,5.984354806856794,165,1,37.267348406245446,1063.170996452371,41,81.15458983027634,CLOUD2
1424,9,15.375064300155913,5.724630002321619,445,3,68.06994747962278,1417.2450578588484,40,9.71329258840667,FOG2
1425,98,3.1979000283980468,5.453638178508087,275,1,64.67993235731024,943.690901392188,8,18.8855939931167,CLOUD1
1426,53,24.283595478701546,5.017683544709767,108,1,59.52755537548816,1095.3333585757437,43,14.923108272537903,FOG1
1427,44,1.025951123171053,3.8668739660488063,125,1,59.436441683460046,856.869379126187,49,11.195682017900513,FOG1
1428,99,19.195647722145086,9.544362905329537,477,2,64.63855938615814,1463.0046974043107,22,62.00699798665024,CLOUD2
1429,86,3.9773516974096053,4.403338319503824,265,2,40.76364101140306,1765.5608440409876,38,87.51195764334587,CLOUD1
1430,24,0.5527205354358947,3.2697732730624334,181,2,79.52606520541619,1697.6053843519448,34,53.542446843131096,CLOUD1
1431,81,11.06715987845021,5.108854550420268,469,3,22.984627639716866,1593.4480168939908,1,25.005244581847418,FOG1
1432,74,2.630283917619523,4.638117907377764,353,2,80.71083705913233,126.19663863464675,10,37.6606455067373,CLOUD1
1433,30,2.7914676982306674,4.356974383167019,447,2,37.38254744255955,1832.5728813671728,40,39.23479109665514,FOG2
1434,59,3.653512836505777,8.748552181211972,130,2,20.002529248689804,622.2638693744485,16,47.90536277810811,CLOUD1
1435,87,0.6580307234822257,2.7405043639907856,354,3,58.00219221433039,1787.1504916304143,24,44.951144765242645,FOG2
1436,96,1.9495357893743235,5.074874137587411,116,1,40.07893352563242,474.2393958698154,46,68.75936897713325,FOG2
1437,81,0.05152880902331048,2.8746539501429766,279,2,75.23997816828154,935.3269277070008,24,37.291656248468456,FOG2
1438,81,5.895253134663711,3.917950457207943,382,2,44.46283748230138,1523.857709221136,48,67.98171231712917,FOG1
1439,14,0.8801774948675122,8.472231899790064,442,2,63.48500204496879,1316.529996026628,14,56.943477844531145,FOG2
1440,9,11.477582220051145,5.562890111443786,326,2,34.66063916038604,890.2516822559168,26,9.60834046984439,CLOUD2
1441,40,2.6869396134811643,5.5387411903767685,410,2,26.756190002027207,1389.385327806529,39,92.36884800056376,CLOUD1
1442,66,28.748277864366155,3.1210375437442917,121,2,41.0439224759059,1143.004069088615,18,21.905952389601634,FOG2
1443,25,20.498953795077114,4.150756882566436,258,2,58.544626768194675,623.8989826075114,20,47.89524131422267,CLOUD2
1444,73,3.41703146964313,8.646243043117007,321,2,62.555739136908144,1328.0259464445655,41,95.02173411669486,FOG1
1445,22,15.288512972743487,5.998724492873822,193,1,56.256533223841465,488.0694640545944,36,28.49665413634476,FOG1
1446,4,16.257954945094447,4.320570296714191,300,2,89.04445748992872,1418.5777400924144,24,7.1056321112867575,FOG1
1447,26,43.097516756761244,5.881214513939878,333,2,65.28721491961322,105.91066748416132,26,51.55473336810414,FOG1
1448,58,9.109052268886597,5.535327726422418,228,2,84.52157020775343,1142.6677761473625,29,26.273463623820252,CLOUD1
1449,29,0.8552056296201943,3.321120692296247,489,3,19.43465559161396,862.0284923566679,48,60.292614704439885,FOG1
1450,98,10.408262204691216,4.262383502955852,129,2,14.909834385078309,675.8971702236998,22,82.62527070429324,CLOUD1
1451,87,9.807752501393349,9.50907220421573,106,1,34.87957616095629,1079.8451377458114,11,53.56589198623793,CLOUD2
1452,37,10.170799823158884,5.784005166893282,415,2,20.927115070113913,1326.0921018181873,41,66.27778776392373,FOG1
1453,75,3.6693547230568013,1.8619159773809146,357,3,52.06948225826142,1934.0933058055832,49,68.28447760360373,FOG1
1454,70,19.638267934094785,6.020420296492822,223,2,51.5185002818623,1682.8225307873856,11,82.95077717748153,CLOUD2
1455,18,32.05766700029591,7.6061765460558926,287,2,56.003773315516014,1462.5847778592404,3,70.35304685294923,CLOUD2
1456,85,2.4553297553362525,3.191243639694545,215,1,69.61823046648581,1010.0371321903782,21,97.73635442020026,CLOUD1
1457,42,0.9228214288926719,4.08631540663304,133,2,87.70637601698559,845.073827362273,11,48.34006904348988,FOG2
1458,100,2.163355697609433,7.907541909917036,97,2,80.26069531513171,161.8063437133947,8,9.774545485066458,CLOUD1
1459,41,17.17870582639399,5.069824937652461,176,3,19.46937916604653,782.2841158121915,31,42.43255583081363,FOG2
1460,38,11.290033587417938,4.71424355441742,218,2,37.08109510165258,1711.9165634779715,10,84.78841405205675,CLOUD1
1461,34,10.107314811753369,2.327883940243042,403,2,30.46584200384335,829.646705754951,6,17.641427070276904,FOG2
1462,17,5.1381865694010855,7.141132616961734,423,2,24.14538862238342,977.0114982180783,17,74.91428599513772,FOG1
1463,37,8.623423975661598,4.623061926498746,492,2,53.57799013246276,616.485405647319,38,55.88783853775223,FOG2
1464,25,3.6798744001371437,0.6580341296864614,398,3,54.261152162618444,620.8522417453968,7,90.56327922225678,CLOUD2
1465,76,6.485564491409594,1.8547249704674917,116,2,28.179586231044908,217.55634569432195,32,74.46301833822912,CLOUD2
1466,87,15.753410169640974,3.8768387696346047,379,3,66.95178002453484,1266.2274586776216,13,67.74979050377503,FOG2
1467,86,39.76113491239849,2.854315413674729,389,2,68.63314393356042,951.3318657861581,6,89.25340328334168,FOG1
1468,85,26.954635995998608,3.168076492600043,243,1,11.678399586714665,1251.3255342325099,3,91.28089309284303,FOG1
1469,27,27.160714279941796,9.689339790606862,204,2,41.660616297785324,1139.0851100548202,27,41.567086921354026,FOG2
1470,57,5.145387335791129,6.415046027332208,209,1,81.21125129612969,1617.804715864632,45,93.14549462518505,FOG2
1471,31,6.325976307505966,0.0,233,1,51.625488659507056,1526.9226333917982,42,10.196310176967682,CLOUD2
1472,6,12.229361315874849,4.3713561775589955,315,2,37.810224115119546,1565.7623209619708,26,77.44382964925039,CLOUD2
1473,91,25.53510100625528,4.821013185292264,217,2,30.294092127610412,1048.5541131891837,4,36.97043950098991,CLOUD1
1474,40,1.5314448878472153,2.0461321321267314,194,2,29.468361593462582,772.374567572468,37,51.302709828742515,FOG1
1475,98,3.6275318454058962,6.068772611071886,235,1,17.981442708064506,1873.5295220126104,21,84.39623917134169,FOG1
1476,12,1.4994751089059444,0.9172213497201627,423,2,75.37811352744737,203.11257006145252,28,65.51867876725237,FOG1
1477,53,9.467719240321106,7.193893915540741,402,2,16.9325924315337,389.9804849154376,18,48.46164733067576,CLOUD1
1478,71,3.657171256504949,7.883059963445768,311,3,33.383581268945264,897.2382751356155,32,20.57365806440693,CLOUD1
1479,10,3.946851994388156,9.705170157914004,472,2,13.654059085308257,1266.5195398792212,39,94.2301555734923,CLOUD2
1480,45,0.7355608084541999,1.851341491534174,323,2,72.51092557789605,115.58071213277113,33,36.585360271424435,CLOUD2
1481,17,4.304692142367838,2.2582052829997283,377,1,13.142694578143237,1466.7133566911698,26,14.61034474454681,FOG2
1482,26,19.841059614823607,6.3853440685054625,394,2,34.66408830945667,1161.580431300838,17,58.59394098049616,CLOUD1
1483,85,2.6536341287837195,7.365360110131954,272,2,55.863789606933125,1020.935241486158,29,43.59658016508842,CLOUD1
1484,92,11.880583346570535,6.617905322717144,91,3,42.76490882347551,904.6405737729496,20,61.09856024154402,CLOUD1
1485,62,9.932483043504995,7.159434014388522,53,1,32.58168537992803,1087.0253603071865,30,27.18534642492505,FOG1
1486,46,19.91317911513343,7.753654723930068,325,2,32.01512579420333,407.39289551532045,5,40.97924218390342,CLOUD2
1487,64,1.418953562838121,5.4045007910584655,333,2,73.82322448049995,306.5523046262668,6,97.38829550305591,FOG2
1488,2,37.982462216502604,4.574900173158815,473,1,87.9182476069796,650.311209628493,42,93.9709398585464,CLOUD1
1489,54,8.737789164027532,2.2636455841491925,242,2,37.84328563590347,1448.0591047721168,10,87.1162656624307,CLOUD1
1490,65,53.979503927028375,4.4037891895684025,153,3,13.131641088721322,1217.746979287443,6,79.01648192886044,CLOUD1
1491,51,24.249191347776808,4.710223195338208,296,2,12.925262232728674,1012.233733476124,10,19.873178612460347,FOG1
1492,53,2.504084743551125,3.1006308533514897,349,3,70.73707321685745,1185.8898352023248,42,49.35840604459488,FOG2
1493,36,0.5780074822543636,4.923551597685872,72,1,54.18958572873016,1162.590224774752,21,74.15076465837818,FOG2
1494,26,2.952292727819425,2.8752420658410345,490,2,72.68741259338643,683.3796584308582,44,29.86791875555809,CLOUD1
1495,29,7.498522479992049,7.226664672694339,352,2,65.79976082308599,285.1662997649791,4,8.142050249928204,FOG2
1496,21,1.8825476398648786,5.85164893835832,62,2,82.60050794123173,1803.8865004597963,13,44.71939543579997,FOG1
1497,11,1.8327370336325313,4.080792622323372,193,3,80.86594328372988,1239.8313989854378,10,45.38843265876191,CLOUD1
1498,40,6.210005752530997,5.37768121565217,267,1,73.06619164969419,1425.7211993936182,16,11.184524455117863,CLOUD2
1499,11,0.33833937929843994,2.7898204752837,232,3,48.0151328033715,981.5947262972147,19,35.45848001825196,CLOUD2
1500,36,1.2998122482839645,2.992614473761473,400,2,34.6501126083082,1537.313101955469,6,92.14350567980846,FOG2
1501,59,5.376168918159124,3.732290723445555,291,1,50.56214299557119,1210.5448015594677,26,28.77819666857345,CLOUD2
1502,39,0.6521065012082243,4.616143859181798,242,3,50.16572858558589,202.22213198466144,9,59.07018263887362,CLOUD2
1503,99,5.054319565353815,5.282403624978048,321,2,58.82204391114701,1791.1843672480131,46,51.348788128187905,CLOUD1
1504,54,6.424659787648963,5.290312733792011,424,3,24.887805422632326,680.5186788969851,10,86.90194920680977,FOG1
1505,98,6.001425912663326,2.3624446670053993,214,2,62.4495904355991,361.9924771005374,40,67.0872731560473,CLOUD1
1506,55,20.338936367423255,4.838542234215684,229,3,46.52807393646526,267.27791463819995,3,20.050802006494642,FOG1
1507,24,7.551554761965651,3.3638893588368908,166,2,59.61638655526873,1468.8365963000106,49,18.572529050137923,CLOUD1
1508,22,6.310750656494947,0.0,315,1,29.168385833563654,1437.5398969282837,19,57.96128661500061,CLOUD2
1509,69,5.288355760304998,11.151171063045899,427,2,44.7515915101884,1430.3080371452143,35,9.414304423800614,CLOUD1
1510,56,17.016813800854315,3.402698548094177,87,1,26.81609715620162,1839.9302680949754,46,42.38543986899626,FOG2
